studyid,TCid,IPT,author,comparison,VarPair,n_r1,n_t,n_c,rga,yi,vi,CMA_O,CMB_O,CMC_O,CMD_O,CME_O,CML2_O,CML29_O
971,1,0,TADS Team (2004),CBT-i v. PP,3_MC_3_O,178,NA,NA,0.10664982,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,3_MD_3_MD,179,NA,NA,1,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,3_MD_3_O,177.75,NA,NA,0.231554083,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,3_ME_3_ME,185,NA,NA,1,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,3_ME_3_O,183.25,NA,NA,0.174779571,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,3_ML2_3_ML2,165.2857143,NA,NA,1,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,3_ML2_3_O,164.0714286,NA,NA,0.225608322,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,3_ML29_3_ML29,179,NA,NA,1,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,3_ML29_3_O,178,NA,NA,0.265493678,NA,NA,0,0,0,0,0,0,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,1_MA_1_MA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,1_ME_1_ME,418,NA,NA,1,NA,NA,0,0,0,0,0,0,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,1_ML2_1_ML2,418,NA,NA,1,NA,NA,0,0,0,0,0,0,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,3_MA_3_MA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,3_ME_3_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,3_ML2_3_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,0_1_1_MA,73,35,38,0.049483412,0.099171992,0.054954582,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,0_1_3_MA,69,34,35,0.440498109,0.981437239,0.064963042,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,1_MA_1_MA,73,NA,NA,1,NA,NA,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,1_ME_1_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,1_ML2_1_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,3_MA_3_MA,69,NA,NA,1,NA,NA,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,3_ME_3_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,3_ML2_3_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_1_MA,45,24,21,0.222370998,0.457180447,0.091608092,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_1_MB,45,23,22,0.045634027,0.095199288,0.090408531,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_1_MC,45,23,22,-0.046047449,-0.092307326,0.089143154,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_1_MD,45,23,22,-0.136676448,-0.276813911,0.089949719,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_1_ML29,45,23,22,-0.081236422,-0.168012555,0.090293359,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_3_MA,43,25,18,0.08558011,0.174113028,0.09590806,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_3_MB,42,24,18,0.062440352,0.130098944,0.09836573,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_3_MC,42,24,18,-0.034331136,-0.072223214,0.098588452,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_3_MD,42,24,18,-0.171396412,-0.356295456,0.099141998,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_3_ML29,42,24,18,-0.078770164,-0.161269185,0.097873625,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MA_1_MA,45,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MA_1_O,43.8,NA,NA,0.237070623,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MA_3_MA,36,NA,NA,0.478,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MA_3_O,32.4,NA,NA,0.170714042,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MB_1_MB,45,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MB_1_O,43.4,NA,NA,0.123502721,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MB_3_MB,35,NA,NA,0.120946962,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MB_3_O,32.8,NA,NA,0.064959594,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MC_1_MC,45,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MC_1_O,43.4,NA,NA,0.134435422,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MC_3_MC,35,NA,NA,0.5855,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MC_3_O,32.8,NA,NA,0.032428099,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MD_1_MD,45,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MD_1_O,43.4,NA,NA,0.086658247,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MD_3_MD,35,NA,NA,0.26241879,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_MD_3_O,32.8,NA,NA,-0.03047598,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_ME_1_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_ML2_1_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_ML29_1_ML29,45,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_ML29_1_O,43.4,NA,NA,0.073361693,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_ML29_3_ML29,35,NA,NA,0.359256052,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_ML29_3_O,32.8,NA,NA,0.008962321,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_O_3_MA,41.4,NA,NA,0.05882373,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_O_3_MB,40.9,NA,NA,0.128322849,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_O_3_MC,40.9,NA,NA,0.096774586,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_O_3_MD,40.9,NA,NA,0.086329028,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_O_3_ML29,40.9,NA,NA,0.088328267,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_MA_3_MA,43,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_MA_3_O,38.2,NA,NA,0.238026444,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_MB_3_MB,42,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_MB_3_O,37.5,NA,NA,0.142568648,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_MC_3_MC,42,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_MC_3_O,37.5,NA,NA,0.226061482,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_MD_3_MD,42,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_MD_3_O,37.5,NA,NA,0.160335389,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_ME_3_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_ML2_3_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_ML29_3_ML29,42,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_ML29_3_O,37.5,NA,NA,0.160838418,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,0_1_1_ME,57,36,21,-0.112028649,-0.233840132,0.075890169,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,0_1_1_ML2,57,36,21,-0.024160541,-0.050101116,0.075418844,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,0_1_3_ME,57,36,21,0.170969069,0.36884575,0.077244477,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,0_1_3_ML2,57,36,21,0.205083761,0.434386109,0.077052012,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_MA_1_MA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_ME_1_ME,57,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_ME_1_O,57,NA,NA,0.132021568,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_ME_3_ME,57,NA,NA,0.4705,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_ME_3_O,56,NA,NA,-0.052154674,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_ML2_1_ML2,57,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_ML2_1_O,57,NA,NA,0.223812208,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_ML2_3_ML2,57,NA,NA,0.461,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_ML2_3_O,56,NA,NA,0.056033824,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_O_3_ME,57,NA,NA,0.089574915,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_O_3_ML2,57,NA,NA,0.112387219,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,3_MA_3_MA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,3_ME_3_ME,57,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,3_ME_3_O,56,NA,NA,0.184741797,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,3_ML2_3_ML2,57,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,3_ML2_3_O,56,NA,NA,0.4085,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,1_MA_1_MA,316,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,1_ME_1_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,1_ML2_1_ML2,316,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,3_MA_3_MA,301,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,3_ME_3_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,3_ML2_3_ML2,301,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,0_1_1_MA,187,94,93,-0.002398335,-0.004796752,0.021391048,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,0_1_3_MA,187,94,93,0.085083931,0.170789614,0.021468978,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,1_MA_1_MA,187,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,1_MA_1_O,187,NA,NA,0.633333333,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,1_MA_3_MA,187,NA,NA,0.57,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,1_MA_3_O,187,NA,NA,0.402,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,1_ME_1_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,1_ML2_1_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,1_O_3_MA,187,NA,NA,0.325333333,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,3_MA_3_MA,187,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,3_MA_3_O,187,NA,NA,0.578333333,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,3_ME_3_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,3_ML2_3_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,0_1_1_MA,30,19,11,0.0322269,0.068702925,0.14489703,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,0_1_3_MA,30,19,11,0.178717083,0.377426475,0.145979679,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,1_MA_1_MA,30,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,1_MA_1_O,30,NA,NA,0.510647883,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,1_MA_3_MA,30,NA,NA,0.46409174,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,1_MA_3_O,30,NA,NA,0.326828176,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,1_ME_1_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,1_ML2_1_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,1_O_3_MA,30,NA,NA,0.303267508,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,3_MA_3_MA,30,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,3_MA_3_O,30,NA,NA,0.47275,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,3_ME_3_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,3_ML2_3_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,0_1_1_MA,264.5,137,127.5,0.0316413,0.063400693,0.015153978,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,0_1_1_MC,263,134,129,-0.032675089,-0.065396911,0.015222755,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,0_1_1_ML2,NA,NA,129,NA,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,0_1_3_MA,244,126.5,117.5,0.108973641,0.219965589,0.01652912,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,0_1_3_MC,244,126,118,-0.024300056,-0.048640619,0.016415932,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,0_1_3_ML2,NA,NA,129,NA,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,1_MA_1_MA,264.5,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,1_MC_1_MC,263,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,1_ME_1_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,1_ML2_1_ML2,266,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,3_MA_3_MA,244,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,3_MC_3_MC,244,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,3_ME_3_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,3_ML2_3_ML2,245,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,0_1_1_MA,269,141.5,127.5,0.06467003,0.12980922,0.014942679,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,0_1_1_MC,270,141,129,-0.056149138,-0.11258697,0.01486761,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,0_1_1_ML2,NA,NA,129,NA,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,0_1_3_MA,243,125.5,117.5,0.105225357,0.212302449,0.016588398,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,0_1_3_MC,244,126,118,0.041158171,0.08243047,0.016425008,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,0_1_3_ML2,NA,NA,129,NA,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,1_MA_1_MA,269,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,1_MC_1_MC,270,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,1_ME_1_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,1_ML2_1_ML2,271,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,3_MA_3_MA,243,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,3_MC_3_MC,244,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,3_ME_3_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,3_ML2_3_ML2,245,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,0_1_1_MA,120,58,62,0.03417811,0.068676159,0.0334226,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,0_1_1_ME,114,55,59,-0.002802801,-0.005600722,0.035309783,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,0_1_1_ML2,119.7142857,57.71428571,62,0.037297492,0.075259965,0.033585429,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,0_1_3_MA,107.6666667,52,55.66666667,0.217719441,0.447156764,0.038147797,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,0_1_3_ME,99.33333333,47.33333333,52,0.134407242,0.272984582,0.041757184,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,0_1_3_ML2,111.8571429,53.71428571,58.14285714,-0.026219281,-0.053230942,0.036023126,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_MA_1_MA,120,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_MA_1_O,118.6666667,NA,NA,0.330358,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_MA_3_MA,107.6666667,NA,NA,0.567,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_MA_3_O,111.5,NA,NA,0.187497667,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_ME_1_ME,114,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_ME_1_O,112.6666667,NA,NA,0.173908778,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_ME_3_ME,98.66666667,NA,NA,0.588198333,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_ME_3_O,106,NA,NA,0.113766167,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_ML2_1_ML2,119.7142857,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_ML2_1_O,118.3809524,NA,NA,-0.216758922,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_ML2_3_ML2,110.7142857,NA,NA,0.615428571,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_ML2_3_O,111.2142857,NA,NA,-0.157613143,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_O_3_MA,106.6666667,NA,NA,0.211464778,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_O_3_ME,98.44444444,NA,NA,0.178901444,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_O_3_ML2,110.4761905,NA,NA,-0.166731936,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,3_MA_3_MA,107.6666667,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,3_MA_3_O,107.6666667,NA,NA,0.28716,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,3_ME_3_ME,99.33333333,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,3_ME_3_O,96.83333333,NA,NA,0.2110125,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,3_ML2_3_ML2,111,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,3_ML2_3_O,110.3571429,NA,NA,-0.175896929,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,0_1_1_MA,232,118,114,0.04029699,0.080671488,0.017260532,0,0,0,0,0,0,0
